,YEAR,MONTH,LATITUDE,LONGITUDE,N_MOUNT_PLEASANT,N_GRANDVIEW-WOODLAND,N_CENTRAL_BUSINESS_DISTRICT,N_WEST_END,N_RENFREW-COLLINGWOOD,N_FAIRVIEW,N_VICTORIA-FRASERVIEW,N_KILLARNEY,N_HASTINGS-SUNRISE,N_KITSILANO,N_KENSINGTON-CEDAR_COTTAGE,N_MARPOLE,N_WEST_POINT_GREY,N_STRATHCONA,N_DUNBAR-SOUTHLANDS,N_SHAUGHNESSY,N_OAKRIDGE,N_RILEY_PARK,N_SOUTH_CAMBIE,N_SUNSET,N_STANLEY_PARK,N_KERRISDALE,N_ARBUTUS_RIDGE,N_MUSQUEAM,G_50M,G_100M,H_ADULT,H_MEN,H_WOMEN_FAM,H_YOUTH,P_AVG5,P_AVG10,S_WATERFRONT,S_BURRARD,S_GRANVILLE,S_STADIUM-CHINATOWN,S_MAIN_ST.-SCIENCE_WORLD,S_BROADWAY,S_NANAIMO,S_29TH_AVENUE,S_JOYCE-COLLINGWOOD,S_RUPERT,S_RENFREW,S_COMMERCIAL_DRIVE,S_VCC-CLARK,S_WATERFRONT,S_VANCOUVER_CITY_CENTRE,S_YALETOWN-ROUNDHOUSE,S_OLYMPIC_VILLAGE,S_BROADWAY-CITY_HALL,S_KING_EDWARD,S_OAKRIDGE-41st._AVE.,S_LANGARA-49th_AVE.,S_MARINE_DRIVE,S_DISTANCE,SL_50M,MEAN_TEMP_C,MIN_TEMP_C,MAX_TEMP_C,TOTAL_PERCIP_MM
368283,2012,11,49.2577658341,-123.121386357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1208.65867602,2273.54836829,1972.00857445,1993.93014488,372622.222222,384803.535354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,735.697980452,2,7.53,5.201666667,9.806666667,429.9
368384,2012,4,49.2353471839,-123.192353782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6798.34195257,7350.76131345,6514.76322417,6552.59088452,2203200.0,2182000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5561.64844076,2,9.826666667,6.39,13.215,223.8
368554,2012,1,49.2095708133,-123.140559589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,13,6389.4389617,7810.6969903,7363.21132756,7393.93673213,1590060.0,1472530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1711.49834343,9,3.938709677,1.564516129,6.274193548,334.2
368720,2012,9,49.2803220419,-123.098745548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,480,141.71536699,247.726017626,2113.65453721,2081.06237999,1881200.0,1543900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.283606714,20,15.47666667,11.23,19.67166667,14.8
368772,2012,12,49.2755204877,-123.09976546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,149,439.925336628,729.834595742,1960.28930206,1933.67959274,758800.2,2387373.78421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.628345408,7,4.789655172,3.088135593,6.418965517,440.6
369039,2012,4,49.2629832953,-123.046877968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1669.52397497,3836.12176643,5964.68715632,5945.42386039,932000.0,838000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.036829712,4,9.826666667,6.39,13.215,223.8
369240,2012,2,49.2809414838,-123.107127945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,204,103.895932171,435.343308171,1562.78009952,1511.34042781,1935400.2,2851413.69652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.432993601,14,5.301724138,2.794827586,7.765517241,296.0
369379,2012,12,49.2825394607,-123.118142493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,378.648437004,580.649070561,1030.72305688,776.078706981,57031000.0,32463779.2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.10363831,30,4.789655172,3.088135593,6.418965517,440.6
369692,2012,9,49.28403955,-123.093987798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,38,164.814868376,325.307638764,2577.11734577,2509.38635716,994800.0,661600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.37121657,4,15.47666667,11.23,19.67166667,14.8
369803,2012,9,49.2848977982,-123.1183454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,477.791204263,831.647993811,1242.54214794,907.720332218,6114806.92308,7582003.46154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.577973697,16,15.47666667,11.23,19.67166667,14.8
370673,2012,4,49.2604628289,-123.116459555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,774.463628404,1927.54791499,1795.71002756,1810.05350419,14246000.0,9569629.36508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,284.506442759,2,9.826666667,6.39,13.215,223.8
371000,2012,11,49.2182565969,-123.092330012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5000.54744655,6819.393443,6804.5586792,6820.42958811,692200.0,707900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1967.94492595,3,7.53,5.201666667,9.806666667,429.9
371759,2012,3,49.2593259854,-123.098976492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,602.75439441,2355.97174469,2677.5209465,2676.00149986,1026400.0,1160800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1212.68111501,4,5.782258065,2.959677419,8.558064516,286.7
371914,2012,12,49.2685452785,-123.183740322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4427.06163843,5112.47121355,4215.6298402,4246.27353262,889500.0,601765.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4547.28025798,11,4.789655172,3.088135593,6.418965517,440.6
371983,2012,9,49.2838911509,-123.090752633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,29,136.852302905,225.234340636,2790.18556629,2737.55424141,722000.0,651900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.58851826,3,15.47666667,11.23,19.67166667,14.8
371996,2012,1,49.2360518201,-123.027186574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4753.46051272,6894.56686939,8449.16305763,8440.81191673,355888.869715,396824.3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.491653749,4,3.938709677,1.564516129,6.274193548,334.2
372181,2012,8,49.2542782342,-123.122078866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1482.32977373,2663.63077321,2345.83092809,2369.32997861,1157200.0,1218400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,754.786841466,3,19.08870968,14.68387097,23.44032258,11.7
372382,2012,4,49.2078176603,-123.028534527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7445.11042943,9407.82669567,10352.538276,10354.2609831,3839550.0,2471775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3408.84110987,2,9.826666667,6.39,13.215,223.8
372528,2012,3,49.2642742612,-123.087048066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1208.44134022,1977.96949687,3128.99110251,3115.57297285,384816.666667,777370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.967268147,4,5.782258065,2.959677419,8.558064516,286.7
372566,2012,6,49.2855055459,-123.13579127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,801.099648144,1746.01428504,1327.88010417,880.242627605,861342.857143,651972.952381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.54067977,5,14.37166667,11.07,17.615,204.5
372826,2012,3,49.2625000001,-123.029893967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2843.19973308,4940.31863375,7184.33922665,7164.02947589,1912000.0,1171120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.613057102,6,5.782258065,2.959677419,8.558064516,286.7
373301,2012,5,49.2685042744,-123.032652445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2529.41933234,4497.61749083,6883.8339498,6860.74456035,655400.0,663600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.837303025,3,12.32258065,8.49516129,16.10806452,133.1
373698,2012,5,49.2817265901,-123.125298523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,62.4532524005,874.698554925,738.123396161,301.025683076,5302848.34493,2867447.78873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.600369725,7,12.32258065,8.49516129,16.10806452,133.1
374106,2012,7,49.288112287,-123.115335074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.503375325,1151.18389718,1661.55929487,1313.26719676,5805800.0,9041553.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.407260889,9,17.91612903,14.09516129,21.68387097,74.4
374145,2012,5,49.2220166994,-123.040660427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5653.03305374,7598.40842051,8611.7806907,8611.53580199,807200.0,879450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.15155264,6,12.32258065,8.49516129,16.10806452,133.1
375028,2012,9,49.2548066853,-123.06606489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1648.51313697,3514.23508009,4959.42080851,4948.68258048,714800.0,767300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.428364346,4,15.47666667,11.23,19.67166667,14.8
375327,2012,10,49.2266169544,-123.101464838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,18,3985.60298957,5772.05485455,5701.99427919,5719.5324472,739600.0,814900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1082.69776671,8,10.60483871,7.883870968,13.27419355,477.3
375576,2012,10,49.2804405077,-123.100439238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,312,184.97967688,181.172267324,1999.17509327,1966.14648233,1612600.0,1339850.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.211109314,25,10.60483871,7.883870968,13.27419355,477.3
375643,2012,4,49.2128152008,-123.131392707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5813.06028527,7322.33895222,6941.30863629,6969.96512481,2308400.0,1686100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1104.97997453,4,9.826666667,6.39,13.215,223.8
375978,2012,11,49.2595653981,-123.040327691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2269.87617506,4443.60176674,6520.69184965,6502.74788899,4206000.0,9687800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.190323507,6,7.53,5.201666667,9.806666667,429.9
376169,2012,6,49.2801232185,-123.121792171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,143,358.797531404,565.065652661,658.013348183,440.978580027,1894000.0,2985800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.777058132,22,14.37166667,11.07,17.615,204.5
376324,2012,11,49.2365263909,-123.046325883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3999.32600359,6000.05912844,7258.56771633,7253.69360888,431600.0,493200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.611103794,7,7.53,5.201666667,9.806666667,429.9
376425,2012,11,49.2813683982,-123.1198153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92,461.596113465,536.482882433,853.606770188,614.048003269,3784800.0,6064200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1562009668,24,7.53,5.201666667,9.806666667,429.9
376704,2012,5,49.2812098951,-123.132544224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,454.101129456,1338.83253956,796.647528317,391.011413692,4450000.0,3147700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.552580299,6,12.32258065,8.49516129,16.10806452,133.1
377233,2012,8,49.2792775066,-123.120889652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,75,463.88745112,466.249547586,623.745271523,503.325332066,2025400.0,7506814.51667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.200308011,11,19.08870968,14.68387097,23.44032258,11.7
377401,2012,3,49.269802044,-123.083763327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,962.874007588,1441.5525664,3180.65448756,3160.16006131,6457076.0,7802238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.327703103,8,5.782258065,2.959677419,8.558064516,286.7
377660,2012,1,49.2619739982,-123.0986687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,525.032409652,2117.04265002,2511.92235106,2506.85832416,4243800.0,3218300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1176.21217862,9,3.938709677,1.564516129,6.274193548,334.2
378541,2012,1,49.2654248743,-123.141121515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,2099.10796963,2349.69911094,1507.41482052,1545.3090136,2140800.0,1598800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.60704793,17,3.938709677,1.564516129,6.274193548,334.2
379601,2012,9,49.2462487357,-123.090262724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,40,2119.2646202,3937.62748322,4167.43688416,4172.00651606,526400.0,664854.545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1853.32276182,11,15.47666667,11.23,19.67166667,14.8
380259,2012,10,49.2217933456,-123.155636854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5785.3318987,6894.88465715,6297.30776902,6331.88132654,2010800.0,1962700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2908.81512589,3,10.60483871,7.883870968,13.27419355,477.3
380410,2012,12,49.2708386949,-123.153571353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2323.95744726,2916.66484287,2013.56427561,2045.65074929,2212200.0,2116800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.54347379,3,4.789655172,3.088135593,6.418965517,440.6
380723,2012,11,49.2694574035,-123.058325722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,658.005133288,2748.53281856,5015.80056712,4993.31772707,718800.0,678300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.09772586,5,7.53,5.201666667,9.806666667,429.9
381269,2012,2,49.2504258982,-123.0759369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,124,2139.26226131,3664.7468157,4605.85528372,4601.2898508,773600.0,987000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.2180388,9,5.301724138,2.794827586,7.765517241,296.0
381495,2012,5,49.2579982356,-123.141687352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352.13320889,2937.63623017,2197.74240649,2234.52576464,4439000.0,2335000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2029.14705633,4,12.32258065,8.49516129,16.10806452,133.1
382319,2013,12,49.2745344985,-123.119947153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.709280137,513.078042245,496.090427158,474.905249756,781200.0,1169500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.697937054,16,3.182258065,0.935483871,5.406451613,145.2
382414,2013,9,49.2373424662,-123.107985038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2784.20177652,4523.78341291,4420.26438322,4438.32497953,1387800.0,1410700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,727.982311518,4,16.055,12.79666667,19.26,289.5
382594,2013,7,49.268966887,-123.110185011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,280.233357522,1037.22038788,1384.75051066,1376.06802692,6661800.0,6985600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,467.304920465,8,19.01355932,14.51290323,23.54067797,0.3
383590,2013,12,49.2825394607,-123.118142493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,378.648437004,580.649070561,1030.72305688,776.078706981,58798200.0,33435169.5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.10363831,30,3.182258065,0.935483871,5.406451613,145.2
383869,2013,6,49.2899577001,-123.139435173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1315.58710355,2240.91957877,1889.34625082,1432.76500171,1964933.33333,2113658.77193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.43276896,2,16.01,12.41944444,19.65,96.6
383963,2013,2,49.2843933921,-123.109484143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,134,316.602271687,637.587111773,1620.1641067,1436.17903388,2014836.36364,3213418.18182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.773698455,19,5.55,3.407142857,7.65,216.4
384177,2013,5,49.248204256,-123.196784403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6341.54660109,6805.76695673,5916.65685305,5953.12950036,2276000.0,2262500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5930.87284571,3,13.39784946,9.646236559,17.09892473,206.2
384476,2013,8,49.2817633737,-123.105664545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,290,131.645728522,310.897010374,1697.90759666,1628.47749902,1797200.0,1984590.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.669717498,8,19.28225806,15.02419355,23.49354839,116.7
384772,2013,6,49.2813574996,-123.102136498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,447,104.505578274,100.611690479,1915.79805346,1877.35229613,870860.2,962030.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.965179116,14,16.01,12.41944444,19.65,96.6
385573,2013,6,49.2577315286,-123.071774563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.61634403,3026.98586158,4442.23056626,4430.69447495,799000.0,762600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.420176885,4,16.01,12.41944444,19.65,96.6
385962,2013,12,49.2741039433,-123.115168781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827.702722454,407.589223404,847.089284948,825.450044168,3967800.1,2091700.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,489.968344634,29,3.182258065,0.935483871,5.406451613,145.2
386350,2013,5,49.2835440998,-123.04405718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286.63176046,3419.45470955,6085.11550959,6055.03567681,689000.0,689000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662.02839208,4,13.39784946,9.646236559,17.09892473,206.2
386774,2013,3,49.2824675782,-123.107058171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,303,86.1766235883,411.200029782,1644.39322576,1542.74490695,1788800.2,1510021.76155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.767870781,17,7.419354839,4.25,10.53225806,294.9
