STREET_NAME,STREET_NUMBER,YEAR,VALUE
STIRLING ST,7260.0,2015.0,814000.0
STIRLING ST,7268.0,2015.0,814000.0
STIRLING ST,7280.0,2015.0,978000.0
STIRLING ST,7411.0,2015.0,998000.0
STIRLING ST,7412.0,2015.0,998000.0
STIRLING ST,7437.0,2015.0,1046000.0
STIRLING ST,7438.0,2015.0,1010000.0
STIRLING ST,7461.0,2015.0,1046000.0
STIRLING ST,7462.0,2015.0,1010000.0
STIRLING ST,7487.0,2015.0,1046000.0
STIRLING ST,7488.0,2015.0,1010000.0
STIRLING ST,7509.0,2015.0,1046000.0
STIRLING ST,7510.0,2015.0,1053000.0
STIRLING ST,7529.0,2015.0,1046000.0
STIRLING ST,7532.0,2015.0,1046000.0
STIRLING ST,7539.0,2015.0,1046000.0
STIRLING ST,7550.0,2015.0,1046000.0
STIRLING ST,7569.0,2015.0,1053000.0
STIRLING ST,7570.0,2015.0,1132000.0
STIRLING ST,7589.0,2015.0,954000.0
STIRLING ST,7590.0,2015.0,1029000.0
STRATHMORE MEWS,1408.0,2015.0,493066.115702
STRATHMORE MEWS,1420.0,2015.0,608000.0
STRATHMORE MEWS,1430.0,2015.0,592000.0
STRATHMORE MEWS,1432.0,2015.0,569000.0
STRATHMORE MEWS,1438.0,2015.0,655000.0
STRATHMORE MEWS,1455.0,2015.0,448000.0
STRATHMORE MEWS,1465.0,2015.0,421000.0
STRATHMORE MEWS,1475.0,2015.0,510000.0
STRAUSS DR,8203.0,2015.0,410000.0
STRAUSS DR,8207.0,2015.0,389000.0
STRAUSS DR,8211.0,2015.0,389000.0
STRAUSS DR,8215.0,2015.0,410000.0
STRAUSS DR,8219.0,2015.0,410000.0
STRAUSS DR,8223.0,2015.0,389000.0
STRAUSS DR,8227.0,2015.0,389000.0
STRAUSS DR,8229.0,2015.0,410000.0
SWITCHMEN ST,110.0,2015.0,309655.737705
SWITCHMEN ST,180.0,2015.0,7816000.0
TALISMAN AVE,101.0,2015.0,1591000.0
TALISMAN AVE,105.0,2015.0,1595000.0
TALISMAN AVE,113.0,2015.0,1595000.0
TALISMAN AVE,116.0,2015.0,1671000.0
TALISMAN AVE,125.0,2015.0,1595000.0
TALISMAN AVE,126.0,2015.0,1671000.0
TALISMAN AVE,135.0,2015.0,1595000.0
TALISMAN AVE,136.0,2015.0,1671000.0
TALISMAN AVE,145.0,2015.0,1595000.0
TALISMAN AVE,146.0,2015.0,1671000.0
TALISMAN AVE,148.0,2015.0,1671000.0
TALISMAN AVE,155.0,2015.0,1595000.0
TALISMAN AVE,168.0,2015.0,1671000.0
TALISMAN AVE,169.0,2015.0,1595000.0
TALISMAN AVE,175.0,2015.0,1595000.0
TALISMAN AVE,176.0,2015.0,1671000.0
TALISMAN AVE,186.0,2015.0,1671000.0
TALISMAN AVE,189.0,2015.0,1595000.0
TALISMAN AVE,195.0,2015.0,1595000.0
TALISMAN AVE,226.0,2015.0,1866000.0
TALISMAN AVE,227.0,2015.0,1850000.0
TALISMAN AVE,239.0,2015.0,1832000.0
TALISMAN AVE,256.0,2015.0,1866000.0
TALISMAN AVE,261.0,2015.0,1832000.0
TALISMAN AVE,286.0,2015.0,1866000.0
TALISMAN AVE,289.0,2015.0,1832000.0
TALISMAN AVE,311.0,2015.0,1832000.0
TALISMAN AVE,316.0,2015.0,1866000.0
TALISMAN AVE,329.0,2015.0,1832000.0
TALISMAN AVE,338.0,2015.0,1866000.0
TALISMAN AVE,368.0,2015.0,1902000.0
TALISMAN AVE,369.0,2015.0,1797000.0
TALISMAN AVE,376.0,2015.0,1922000.0
TALISMAN AVE,387.0,2015.0,1877000.0
TALISMAN AVE,389.0,2015.0,1877000.0
TALON SQ,7401.0,2015.0,8864000.0
TAMARIND DR,7402.0,2015.0,428000.0
TAMARIND DR,7403.0,2015.0,436000.0
TAMARIND DR,7412.0,2015.0,436000.0
TAMARIND DR,7413.0,2015.0,436000.0
TAMARIND DR,7422.0,2015.0,436000.0
TAMARIND DR,7423.0,2015.0,428000.0
TAMARIND DR,7432.0,2015.0,436000.0
TAMARIND DR,7433.0,2015.0,436000.0
TAMARIND DR,7442.0,2015.0,436000.0
TAMARIND DR,7443.0,2015.0,436000.0
TAMARIND DR,7452.0,2015.0,436000.0
TAMARIND DR,7453.0,2015.0,428000.0
TAMARIND DR,7462.0,2015.0,436000.0
TAMARIND DR,7463.0,2015.0,436000.0
TAMARIND DR,7472.0,2015.0,436000.0
TAMARIND DR,7473.0,2015.0,428000.0
TAMARIND DR,7482.0,2015.0,425000.0
TAMARIND DR,7483.0,2015.0,425000.0
TAMARIND DR,7492.0,2015.0,425000.0
TAMARIND DR,7496.0,2015.0,478000.0
TANNER ST,3408.0,2015.0,842000.0
TANNER ST,3422.0,2015.0,883000.0
TANNER ST,3436.0,2015.0,902000.0
TANNER ST,3450.0,2015.0,902000.0
TANNER ST,3464.0,2015.0,888000.0
TANNER ST,3475.0,2015.0,876000.0
TANNER ST,3478.0,2015.0,919000.0
TANNER ST,3492.0,2015.0,994000.0
TANNER ST,3503.0,2015.0,728000.0
TANNER ST,3511.0,2015.0,728000.0
TANNER ST,3515.0,2015.0,714000.0
TANNER ST,3518.0,2015.0,814000.0
TANNER ST,3519.0,2015.0,728000.0
TANNER ST,3523.0,2015.0,728000.0
TANNER ST,3524.0,2015.0,790000.0
TANNER ST,3527.0,2015.0,728000.0
TANNER ST,3528.0,2015.0,790000.0
TANNER ST,3531.0,2015.0,724000.0
TANNER ST,3532.0,2015.0,683000.0
TANNER ST,3536.0,2015.0,683000.0
TANNER ST,3537.0,2015.0,728000.0
TANNER ST,3539.0,2015.0,728000.0
TANNER ST,3540.0,2015.0,683000.0
TANNER ST,3544.0,2015.0,683000.0
TANNER ST,3545.0,2015.0,728000.0
TANNER ST,3548.0,2015.0,790000.0
TANNER ST,3549.0,2015.0,728000.0
TANNER ST,3553.0,2015.0,728000.0
TANNER ST,3554.0,2015.0,1020000.0
TANNER ST,3557.0,2015.0,728000.0
TANNER ST,3563.0,2015.0,728000.0
TANNER ST,3566.0,2015.0,1020000.0
TANNER ST,3568.0,2015.0,817000.0
TANNER ST,3572.0,2015.0,789000.0
TANNER ST,3573.0,2015.0,728000.0
TANNER ST,3575.0,2015.0,728000.0
TANNER ST,3577.0,2015.0,728000.0
TANNER ST,3578.0,2015.0,789000.0
TANNER ST,3581.0,2015.0,728000.0
TANNER ST,3582.0,2015.0,789000.0
TANNER ST,3586.0,2015.0,789000.0
TANNER ST,3588.0,2015.0,653000.0
TANNER ST,3610.0,2015.0,967000.0
TANNER ST,3614.0,2015.0,884000.0
TANNER ST,3618.0,2015.0,884000.0
TANNER ST,3622.0,2015.0,766000.0
TANNER ST,3626.0,2015.0,766000.0
TANNER ST,3630.0,2015.0,766000.0
TANNER ST,3633.0,2015.0,25137000.0
TANNER ST,3634.0,2015.0,766000.0
TANNER ST,3638.0,2015.0,766000.0
TANNER ST,3642.0,2015.0,766000.0
TANNER ST,3646.0,2015.0,766000.0
TANNER ST,3650.0,2015.0,789000.0
TANNER ST,3654.0,2015.0,789000.0
TANNER ST,3658.0,2015.0,789000.0
TANNER ST,3660.0,2015.0,789000.0
TANNER ST,3664.0,2015.0,789000.0
TANNER ST,3666.0,2015.0,807000.0
TANNER ST,3668.0,2015.0,1030000.0
TANNER ST,3672.0,2015.0,711000.0
TANNER ST,3678.0,2015.0,689000.0
TANNER ST,3682.0,2015.0,688000.0
TANNER ST,3686.0,2015.0,688000.0
TANNER ST,3688.0,2015.0,724000.0
TANNER ST,3696.0,2015.0,780000.0
TANNER ST,3698.0,2015.0,706000.0
TAUNTON ST,5205.0,2015.0,773000.0
TAUNTON ST,5215.0,2015.0,760000.0
TAUNTON ST,5227.0,2015.0,760000.0
TAUNTON ST,5233.0,2015.0,532000.0
TAUNTON ST,5239.0,2015.0,760000.0
TAUNTON ST,5245.0,2015.0,760000.0
TAUNTON ST,5253.0,2015.0,760000.0
TAUNTON ST,5259.0,2015.0,760000.0
TAUNTON ST,5265.0,2015.0,743000.0
TAUNTON ST,5273.0,2015.0,907000.0
TAUNTON ST,5274.0,2015.0,849000.0
TAUNTON ST,5278.0,2015.0,871000.0
TAUNTON ST,5279.0,2015.0,890000.0
TAUNTON ST,5284.0,2015.0,890000.0
TAUNTON ST,5287.0,2015.0,872000.0
TAUNTON ST,5288.0,2015.0,907000.0
TAUNTON ST,5291.0,2015.0,864000.0
TAUNTON ST,5294.0,2015.0,907000.0
TAUNTON ST,5295.0,2015.0,864000.0
TAUNTON ST,5305.0,2015.0,865000.0
TAUNTON ST,5306.0,2015.0,907000.0
TAUNTON ST,5315.0,2015.0,866000.0
TAUNTON ST,5318.0,2015.0,907000.0
TAUNTON ST,5325.0,2015.0,867000.0
TAUNTON ST,5328.0,2015.0,907000.0
TAUNTON ST,5335.0,2015.0,867000.0
TAUNTON ST,5342.0,2015.0,907000.0
TAUNTON ST,5345.0,2015.0,868000.0
TAUNTON ST,5346.0,2015.0,907000.0
TAUNTON ST,5370.0,2015.0,943000.0
TAUNTON ST,5389.0,2015.0,902000.0
TAYLOR ST,508.0,2015.0,160000.0
TAYLOR ST,550.0,2015.0,228859.223301
TAYLOR ST,558.0,2015.0,207000.0
TEAKWOOD PL,7711.0,2015.0,470000.0
TEAKWOOD PL,7714.0,2015.0,532000.0
TEAKWOOD PL,7715.0,2015.0,469000.0
TEAKWOOD PL,7720.0,2015.0,451000.0
TEAKWOOD PL,7721.0,2015.0,447000.0
TEAKWOOD PL,7725.0,2015.0,451000.0
TEAKWOOD PL,7726.0,2015.0,470000.0
TEAKWOOD PL,7730.0,2015.0,446000.0
TEAKWOOD PL,7731.0,2015.0,468000.0
TEAKWOOD PL,7737.0,2015.0,447000.0
TEAKWOOD PL,7738.0,2015.0,393000.0
TEAKWOOD PL,7742.0,2015.0,393000.0
TEAKWOOD PL,7743.0,2015.0,507000.0
TEAKWOOD PL,7746.0,2015.0,446000.0
TEAKWOOD PL,7749.0,2015.0,507000.0
TEAKWOOD PL,7750.0,2015.0,393000.0
TEAKWOOD PL,7754.0,2015.0,446000.0
TEAKWOOD PL,7755.0,2015.0,470000.0
TEAKWOOD PL,7758.0,2015.0,399000.0
TECUMSEH AVE,1233.0,2015.0,5460000.0
TECUMSEH AVE,1238.0,2015.0,4552000.0
TECUMSEH AVE,1242.0,2015.0,2655000.0
TECUMSEH AVE,1248.0,2015.0,3034000.0
TECUMSEH AVE,1268.0,2015.0,5539000.0
TECUMSEH AVE,1275.0,2015.0,4930000.0
TEMPLETON DR,29.0,2015.0,163900.0
TEMPLETON DR,105.0,2015.0,1123000.0
TEMPLETON DR,106.0,2015.0,699000.0
TEMPLETON DR,118.0,2015.0,706000.0
TEMPLETON DR,138.0,2015.0,156416.666667
TEMPLETON DR,175.0,2015.0,1067000.0
TEMPLETON DR,229.0,2015.0,685000.0
TEMPLETON DR,231.0,2015.0,647000.0
TEMPLETON DR,233.0,2015.0,647000.0
TEMPLETON DR,345.0,2015.0,580000.0
TEMPLETON DR,430.0,2015.0,1014000.0
TEMPLETON DR,557.0,2015.0,989000.0
TEMPLETON DR,700.0,2015.0,28550000.0
TEMPLETON DR,727.0,2015.0,28506000.0
TEMPLETON DR,925.0,2015.0,870000.0
TEMPLETON DR,1020.0,2015.0,860000.0
TEMPLETON DR,1080.0,2015.0,860000.0
TEMPLETON DR,1147.0,2015.0,520000.0
TEMPLETON DR,1157.0,2015.0,520000.0
TEMPLETON DR,1555.0,2015.0,712000.0
TEMPLETON DR,1685.0,2015.0,656000.0
TEMPLETON DR,1727.0,2015.0,393000.0
TEMPLETON DR,1833.0,2015.0,855000.0
TEMPLETON DR,1905.0,2015.0,929000.0
TEMPLETON DR,1915.0,2015.0,538000.0
TEMPLETON DR,1919.0,2015.0,538000.0
TEMPLETON DR,1924.0,2015.0,973000.0
TEMPLETON DR,1933.0,2015.0,1011000.0
TEMPLETON DR,1936.0,2015.0,1290000.0
TEMPLETON DR,1947.0,2015.0,732000.0
TEMPLETON DR,1948.0,2015.0,665000.0
TEMPLETON DR,1950.0,2015.0,665000.0
TEMPLETON DR,1951.0,2015.0,676000.0
TEMPLETON DR,1955.0,2015.0,696000.0
TEMPLETON DR,2130.0,2015.0,840000.0
TEMPLETON DR,2636.0,2015.0,749000.0
TEMPLETON DR,2642.0,2015.0,749000.0
TEMPLETON DR,2648.0,2015.0,749000.0
TEMPLETON DR,2652.0,2015.0,749000.0
TEMPLETON DR,2875.0,2015.0,885000.0
TEMPLETON DR N,33.0,2015.0,106051.851852
TEMPLETON DR N,103.0,2015.0,1067000.0
TEMPLETON DR N,106.0,2015.0,975000.0
TEMPLETON DR N,127.0,2015.0,1067000.0
TEMPLETON DR N,215.0,2015.0,136233.333333
TEMPLETON DR N,222.0,2015.0,212703.703704
TEMPLETON DR N,225.0,2015.0,1621000.0
TEMPLETON DR N,234.0,2015.0,154500.0
TERMINAL AVE,183.0,2015.0,11309000.0
TERMINAL AVE,242.0,2015.0,3585000.0
TERMINAL AVE,250.0,2015.0,2134000.0
TERMINAL AVE,260.0,2015.0,4429000.0
TERMINAL AVE,270.0,2015.0,1972000.0
TERMINAL AVE,295.0,2015.0,5793000.0
TERMINAL AVE,306.0,2015.0,3967000.0
TERMINAL AVE,333.0,2015.0,123018.616279
TERMINAL AVE,368.0,2015.0,6208000.0
TERMINAL AVE,369.0,2015.0,6894000.0
TERMINAL AVE,438.0,2015.0,5411000.0
TERMINAL AVE,443.0,2015.0,3522000.0
TERMINAL AVE,468.0,2015.0,7267000.0
TERMINAL AVE,550.0,2015.0,15705000.0
TERMINAL AVE,601.0,2015.0,5130000.0
TERMINAL AVE,633.0,2015.0,3068000.0
TERMINAL AVE,663.0,2015.0,7440000.0
TERMINAL AVE,688.0,2015.0,9973000.0
TERMINAL AVE,703.0,2015.0,11466000.0
TERMINAL AVE,730.0,2015.0,8195000.0
TERMINAL AVE,750.0,2015.0,20521000.0
TERMINAL AVE,751.0,2015.0,2553000.0
TERMINAL AVE,753.0,2015.0,2550000.0
TERMINAL AVE,815.0,2015.0,5134000.0
TERMINAL AVE,835.0,2015.0,3534000.0
TERMINAL AVE,851.0,2015.0,3240000.0
TERMINAL AVE,865.0,2015.0,5689000.0
TERMINAL AVE,875.0,2015.0,3841000.0
TERMINAL AVE,888.0,2015.0,16585000.0
TERMINAL AVE,900.0,2015.0,35482000.0
TERRA VITA PL,3426.0,2015.0,340272.727273
TERRA VITA PL,3436.0,2015.0,340666.666667
TERRA VITA PL,3439.0,2015.0,337272.727273
TERRA VITA PL,3468.0,2015.0,337666.666667
TERRA VITA PL,3469.0,2015.0,337555.555556
THE CASTINGS,1100.0,2015.0,4419000.0
THE CRESCENT,1232.0,2015.0,11681000.0
THE CRESCENT,1288.0,2015.0,12052000.0
THE CRESCENT,1296.0,2015.0,15573000.0
THE CRESCENT,1300.0,2015.0,56632000.0
THE CRESCENT,1311.0,2015.0,7289000.0
THE CRESCENT,1323.0,2015.0,1886000.0
THE CRESCENT,1333.0,2015.0,2024000.0
THE CRESCENT,1337.0,2015.0,2269000.0
THE CRESCENT,1339.0,2015.0,2128000.0
THE CRESCENT,1363.0,2015.0,11147000.0
THE CRESCENT,1388.0,2015.0,26594000.0
THE CRESCENT,1389.0,2015.0,10889000.0
THE CRESCENT,1398.0,2015.0,11541000.0
THE CRESCENT,3333.0,2015.0,13401000.0
THE CRESCENT,3338.0,2015.0,8524000.0
THE CRESCENT,3351.0,2015.0,13431000.0
THE CRESCENT,3356.0,2015.0,16075000.0
THE CRESCENT,3369.0,2015.0,7995000.0
THORNHILL DR,7511.0,2015.0,1070000.0
THORNHILL DR,7515.0,2015.0,1076000.0
THORNHILL DR,7561.0,2015.0,1078000.0
THORNHILL DR,7595.0,2015.0,1120000.0
THORNHILL DR,7611.0,2015.0,1132000.0
THORNHILL DR,7637.0,2015.0,1119000.0
THORNHILL DR,7647.0,2015.0,1119000.0
THORNHILL DR,7687.0,2015.0,1119000.0
THORNHILL DR,7689.0,2015.0,1036000.0
THORNHILL DR,7705.0,2015.0,1111000.0
THORNHILL DR,7708.0,2015.0,950000.0
THORNHILL DR,7719.0,2015.0,972000.0
THORNHILL DR,7725.0,2015.0,964000.0
THORNHILL DR,7735.0,2015.0,950000.0
THORNHILL DR,7738.0,2015.0,1070000.0
THORNHILL DR,7745.0,2015.0,914000.0
THORNHILL DR,7755.0,2015.0,909000.0
THORNHILL DR,7762.0,2015.0,928000.0
THORNHILL DR,7765.0,2015.0,904000.0
THORNHILL DR,7775.0,2015.0,886000.0
THORNHILL DR,7785.0,2015.0,901000.0
THORNHILL DR,7788.0,2015.0,899000.0
THORNHILL DR,7795.0,2015.0,897000.0
THORNHILL DR,7823.0,2015.0,924000.0
THORNHILL DR,7833.0,2015.0,924000.0
THORNHILL DR,7838.0,2015.0,1136000.0
THORNHILL DR,7840.0,2015.0,979000.0
THORNHILL DR,7863.0,2015.0,924000.0
THORNHILL DR,7873.0,2015.0,991000.0
THORNHILL DR,7878.0,2015.0,996000.0
THORNHILL DR,7888.0,2015.0,791000.0
THORNTON ST,1405.0,2015.0,5481000.0
THORNTON ST,1465.0,2015.0,11521000.0
THREE CEDARS DR,3150.0,2015.0,5842000.0
THURLOW ST,277.0,2015.0,3517428.57143
THURLOW ST,299.0,2015.0,866000.0
THURLOW ST,535.0,2015.0,7360000.0
THURLOW ST,745.0,2015.0,24449000.0
THURLOW ST,777.0,2015.0,20575000.0
THURLOW ST,784.0,2015.0,35379000.0
THURLOW ST,818.0,2015.0,80341000.0
THURLOW ST,842.0,2015.0,6594000.0
THURLOW ST,855.0,2015.0,1400000.0
THURLOW ST,859.0,2015.0,1400000.0
THURLOW ST,921.0,2015.0,180038.461538
THURLOW ST,955.0,2015.0,8559000.0
THURLOW ST,998.0,2015.0,4150000.0
THURLOW ST,1101.0,2015.0,1025000.0
THURLOW ST,1107.0,2015.0,923000.0
THURLOW ST,1113.0,2015.0,923000.0
THURLOW ST,1119.0,2015.0,1025000.0
THURLOW ST,1155.0,2015.0,38918000.0
THURLOW ST,1176.0,2015.0,785000.0
THURLOW ST,1182.0,2015.0,733000.0
THURLOW ST,1188.0,2015.0,733000.0
THURLOW ST,1209.0,2015.0,2029000.0
THURLOW ST,1221.0,2015.0,2092000.0
THURLOW ST,1240.0,2015.0,4268000.0
THURLOW ST,1243.0,2015.0,2358000.0
THURLOW ST,1318.0,2015.0,227571.428571
THURLOW ST,1332.0,2015.0,4150000.0
THURLOW ST,1380.0,2015.0,1210000.0
THURLOW ST,1382.0,2015.0,422000.0
THURLOW ST,1386.0,2015.0,669000.0
THURLOW ST,1390.0,2015.0,1215000.0
THURLOW ST,1483.0,2015.0,850000.0
THURLOW ST,1489.0,2015.0,754000.0
TIDEWATER PL,8130.0,2015.0,1174000.0
TIDEWATER PL,8140.0,2015.0,1579000.0
TIDEWATER PL,8150.0,2015.0,1287000.0
TIDEWATER PL,8160.0,2015.0,1367000.0
TIDEWATER PL,8180.0,2015.0,1568000.0
TIDEWATER PL,8183.0,2015.0,1095000.0
TIDEWATER PL,8205.0,2015.0,1277000.0
TIDEWATER PL,8218.0,2015.0,1283000.0
TIDEWATER PL,8225.0,2015.0,1419000.0
TIDEWATER PL,8245.0,2015.0,1130000.0
TIDEWATER PL,8255.0,2015.0,1274000.0
TIDEWATER PL,8268.0,2015.0,1311000.0
TIDEWATER PL,8275.0,2015.0,1592000.0
TIDEWATER PL,8278.0,2015.0,1311000.0
TIDEWATER PL,8315.0,2015.0,1149000.0
TIDEWATER PL,8325.0,2015.0,1379000.0
TIDEWATER PL,8335.0,2015.0,1618000.0
TIDEWATER PL,8337.0,2015.0,1432000.0
TIDEWATER PL,8338.0,2015.0,1166000.0
TIDEWATER PL,8348.0,2015.0,1441000.0
TIDEWATER PL,8358.0,2015.0,1313000.0
TILNEY MEWS,1451.0,2015.0,851000.0
TILNEY MEWS,1456.0,2015.0,850000.0
TILNEY MEWS,1459.0,2015.0,796000.0
TILNEY MEWS,1460.0,2015.0,796000.0
TILNEY MEWS,1461.0,2015.0,796000.0
TILNEY MEWS,1463.0,2015.0,796000.0
TILNEY MEWS,1466.0,2015.0,796000.0
TILNEY MEWS,1468.0,2015.0,622000.0
TILNEY MEWS,1470.0,2015.0,481000.0
TILNEY MEWS,1471.0,2015.0,796000.0
TILNEY MEWS,1473.0,2015.0,623000.0
TILNEY MEWS,1476.0,2015.0,478000.0
TILNEY MEWS,1478.0,2015.0,721000.0
TILNEY MEWS,1479.0,2015.0,478000.0
TILNEY MEWS,1480.0,2015.0,721000.0
TILNEY MEWS,1481.0,2015.0,720000.0
TILNEY MEWS,1482.0,2015.0,478000.0
TILNEY MEWS,1483.0,2015.0,720000.0
TILNEY MEWS,1486.0,2015.0,726000.0
TILNEY MEWS,1487.0,2015.0,478000.0
TILNEY MEWS,1488.0,2015.0,726000.0
TILNEY MEWS,1489.0,2015.0,726000.0
TILNEY MEWS,1490.0,2015.0,753000.0
TILNEY MEWS,1491.0,2015.0,726000.0
TILNEY MEWS,1493.0,2015.0,752000.0
TILNEY MEWS,1496.0,2015.0,753000.0
TILNEY MEWS,1497.0,2015.0,752000.0
TILNEY MEWS,1498.0,2015.0,379000.0
TILNEY MEWS,1499.0,2015.0,379000.0
TISDALL ST,5808.0,2015.0,731250.0
TISDALL ST,5812.0,2015.0,699777.777778
TISDALL ST,5815.0,2015.0,2330000.0
TISDALL ST,5818.0,2015.0,689500.0
TISDALL ST,5826.0,2015.0,3924000.0
TISDALL ST,5831.0,2015.0,2343000.0
TISDALL ST,5853.0,2015.0,1357000.0
TISDALL ST,5855.0,2015.0,1357000.0
TISDALL ST,5860.0,2015.0,3772000.0
TISDALL ST,5875.0,2015.0,2359000.0
TISDALL ST,5901.0,2015.0,23959000.0
TISDALL ST,5926.0,2015.0,11467000.0
TISDALL ST,5976.0,2015.0,11467000.0
TISDALL ST,6019.0,2015.0,26462000.0
TISDALL ST,6026.0,2015.0,11721000.0
TISDALL ST,6076.0,2015.0,11212000.0
TISDALL ST,6209.0,2015.0,2036000.0
TISDALL ST,6210.0,2015.0,75433000.0
TISDALL ST,6229.0,2015.0,1956000.0
TISDALL ST,6249.0,2015.0,1956000.0
TISDALL ST,6269.0,2015.0,1956000.0
TISDALL ST,6289.0,2015.0,1956000.0
TISDALL ST,6309.0,2015.0,1956000.0
TISDALL ST,6329.0,2015.0,1858000.0
TISDALL ST,6349.0,2015.0,1858000.0
TISDALL ST,6350.0,2015.0,30306000.0
TISDALL ST,6369.0,2015.0,1858000.0
TISDALL ST,6437.0,2015.0,1998000.0
TISDALL ST,6461.0,2015.0,1998000.0
TISDALL ST,6487.0,2015.0,1895000.0
TISDALL ST,6525.0,2015.0,1533000.0
TISDALL ST,6575.0,2015.0,2001000.0
TISDALL ST,6605.0,2015.0,1879000.0
TISDALL ST,6615.0,2015.0,2033000.0
TISDALL ST,6626.0,2015.0,1889000.0
TISDALL ST,6649.0,2015.0,1998000.0
TISDALL ST,6676.0,2015.0,1959000.0
TISDALL ST,6683.0,2015.0,1898000.0
TISDALL ST,6709.0,2015.0,1998000.0
TISDALL ST,6729.0,2015.0,1998000.0
TISDALL ST,6730.0,2015.0,1967000.0
TISDALL ST,6749.0,2015.0,1998000.0
TISDALL ST,6750.0,2015.0,1967000.0
TISDALL ST,6769.0,2015.0,1998000.0
TISDALL ST,6770.0,2015.0,1967000.0
TISDALL ST,6790.0,2015.0,1863000.0
TISDALL ST,6820.0,2015.0,1844000.0
TISDALL ST,6825.0,2015.0,1916000.0
TISDALL ST,6838.0,2015.0,1970000.0
TISDALL ST,6868.0,2015.0,1960000.0
TISDALL ST,6875.0,2015.0,2026000.0
TISDALL ST,6888.0,2015.0,2119000.0
TISDALL ST,6926.0,2015.0,1969000.0
TISDALL ST,6998.0,2015.0,2029000.0
TISDALL ST,7009.0,2015.0,2153000.0
TOBA PL,7322.0,2015.0,444000.0
TOBA PL,7323.0,2015.0,431000.0
TOBA PL,7344.0,2015.0,437000.0
TOBA PL,7347.0,2015.0,435000.0
TOBA PL,7355.0,2015.0,432000.0
TOBA PL,7360.0,2015.0,432000.0
TOBA PL,7363.0,2015.0,492000.0
TOBA PL,7377.0,2015.0,432000.0
TOBA PL,7382.0,2015.0,430000.0
TOBA PL,7385.0,2015.0,431000.0
TODD ST,4507.0,2015.0,1052000.0
TODD ST,4508.0,2015.0,882000.0
TODD ST,4520.0,2015.0,929000.0
TODD ST,4525.0,2015.0,928000.0
TODD ST,4526.0,2015.0,929000.0
TODD ST,4535.0,2015.0,923000.0
TODD ST,4541.0,2015.0,923000.0
TODD ST,4542.0,2015.0,929000.0
TODD ST,4558.0,2015.0,930000.0
TODD ST,4559.0,2015.0,922000.0
TODD ST,4569.0,2015.0,918000.0
TODD ST,4574.0,2015.0,1015000.0
TODD ST,4579.0,2015.0,926000.0
TODD ST,4590.0,2015.0,1010000.0
TODD ST,4607.0,2015.0,766000.0
TODD ST,4608.0,2015.0,902000.0
TODD ST,4621.0,2015.0,732000.0
TODD ST,4624.0,2015.0,902000.0
TODD ST,4635.0,2015.0,732000.0
TODD ST,4636.0,2015.0,902000.0
TODD ST,4642.0,2015.0,902000.0
TODD ST,4649.0,2015.0,732000.0
TODD ST,4656.0,2015.0,970000.0
TODD ST,4663.0,2015.0,732000.0
TODD ST,4670.0,2015.0,951000.0
TODD ST,4677.0,2015.0,765000.0
TODD ST,4684.0,2015.0,970000.0
TODD ST,4696.0,2015.0,898000.0
TODERICK ST,5872.0,2015.0,1005000.0
TODERICK ST,5873.0,2015.0,979000.0
TODERICK ST,5878.0,2015.0,996000.0
TODERICK ST,5879.0,2015.0,976000.0
TODERICK ST,5882.0,2015.0,992000.0
TODERICK ST,5885.0,2015.0,976000.0
TODERICK ST,5895.0,2015.0,975000.0
TODERICK ST,5896.0,2015.0,996000.0
TODERICK ST,5905.0,2015.0,975000.0
TODERICK ST,5908.0,2015.0,995000.0
TODERICK ST,5915.0,2015.0,975000.0
TODERICK ST,5930.0,2015.0,995000.0
TODERICK ST,5933.0,2015.0,975000.0
TODERICK ST,5949.0,2015.0,975000.0
TODERICK ST,5950.0,2015.0,995000.0
TODERICK ST,5963.0,2015.0,955000.0
TODERICK ST,5970.0,2015.0,994000.0
TODERICK ST,5977.0,2015.0,974000.0
TODERICK ST,5991.0,2015.0,1010000.0
TODERICK ST,6010.0,2015.0,874000.0
TODERICK ST,6015.0,2015.0,838000.0
TODERICK ST,6610.0,2015.0,1098000.0
TODERICK ST,6622.0,2015.0,981000.0
TODERICK ST,6625.0,2015.0,1029000.0
TODERICK ST,6638.0,2015.0,995000.0
TODERICK ST,6666.0,2015.0,964000.0
TODERICK ST,6677.0,2015.0,1022000.0
TODERICK ST,6678.0,2015.0,961000.0
TODERICK ST,6690.0,2015.0,1018000.0
TODERICK ST,6816.0,2015.0,1263000.0
TODERICK ST,6828.0,2015.0,1210000.0
TODERICK ST,6838.0,2015.0,1094000.0
TODERICK ST,6868.0,2015.0,1094000.0
TODERICK ST,6869.0,2015.0,1126000.0
TODERICK ST,6884.0,2015.0,1099000.0
TODERICK ST,6896.0,2015.0,1249000.0
TOLBOOTH,3501.0,2015.0,7708000.0
TOLMIE ST,1410.0,2015.0,4237000.0
TOLMIE ST,1438.0,2015.0,8299000.0
TOLMIE ST,1475.0,2015.0,5238000.0
TOLMIE ST,1505.0,2015.0,3586000.0
TOLMIE ST,1506.0,2015.0,2892000.0
TOLMIE ST,1565.0,2015.0,5325000.0
TOLMIE ST,1680.0,2015.0,4832000.0
TOLMIE ST,1689.0,2015.0,5232000.0
TOLMIE ST,1788.0,2015.0,3956000.0
TOLMIE ST,1838.0,2015.0,3716000.0
