,YEAR,Theft from Vehicle,Other Theft,Mischief,Theft of Vehicle,BNE Residential/Other,BNE Commercial
300226,2010,0,0,0,0,1,0
300227,2010,0,1,0,0,0,0
300228,2010,0,1,0,0,0,0
300229,2010,1,0,0,0,0,0
300230,2010,0,1,0,0,0,0
300231,2010,0,1,0,0,0,0
300232,2010,1,0,0,0,0,0
300233,2010,0,0,0,0,0,1
300234,2010,0,1,0,0,0,0
300235,2010,1,0,0,0,0,0
300236,2010,0,1,0,0,0,0
300237,2010,0,1,0,0,0,0
300238,2010,0,1,0,0,0,0
300239,2010,0,0,1,0,0,0
300240,2010,0,1,0,0,0,0
300241,2010,1,0,0,0,0,0
300242,2010,1,0,0,0,0,0
300243,2010,1,0,0,0,0,0
300244,2010,0,1,0,0,0,0
300245,2010,1,0,0,0,0,0
300246,2010,0,1,0,0,0,0
300247,2010,0,1,0,0,0,0
300248,2010,1,0,0,0,0,0
300249,2010,0,1,0,0,0,0
300250,2010,0,1,0,0,0,0
300251,2010,0,0,0,0,0,1
300252,2010,0,1,0,0,0,0
300253,2010,0,0,0,1,0,0
300254,2010,0,1,0,0,0,0
300255,2010,0,1,0,0,0,0
300256,2010,0,1,0,0,0,0
300257,2010,0,1,0,0,0,0
300258,2010,0,1,0,0,0,0
300259,2010,0,0,0,0,1,0
300260,2010,0,1,0,0,0,0
300261,2010,0,1,0,0,0,0
300262,2010,0,0,0,0,0,1
300263,2010,0,0,0,0,0,1
300264,2010,0,1,0,0,0,0
300265,2010,0,1,0,0,0,0
300266,2010,0,1,0,0,0,0
300267,2010,0,1,0,0,0,0
300268,2010,0,1,0,0,0,0
300269,2010,0,1,0,0,0,0
300270,2010,0,1,0,0,0,0
300271,2010,0,0,0,0,0,1
300272,2010,0,1,0,0,0,0
300273,2010,0,1,0,0,0,0
300274,2010,0,1,0,0,0,0
300275,2010,0,1,0,0,0,0
300276,2010,0,1,0,0,0,0
300277,2010,0,0,0,0,0,1
300278,2010,0,1,0,0,0,0
300279,2010,0,1,0,0,0,0
300280,2010,1,0,0,0,0,0
300281,2010,1,0,0,0,0,0
300282,2010,0,1,0,0,0,0
300283,2010,0,1,0,0,0,0
300284,2010,0,0,0,0,0,1
300285,2010,0,1,0,0,0,0
300286,2010,1,0,0,0,0,0
300287,2010,1,0,0,0,0,0
300288,2010,0,1,0,0,0,0
300289,2010,1,0,0,0,0,0
300290,2010,0,1,0,0,0,0
300291,2010,1,0,0,0,0,0
300292,2010,0,1,0,0,0,0
300293,2010,0,1,0,0,0,0
300294,2010,0,0,1,0,0,0
300295,2010,1,0,0,0,0,0
300296,2010,1,0,0,0,0,0
300297,2010,1,0,0,0,0,0
300298,2010,0,1,0,0,0,0
300299,2010,1,0,0,0,0,0
300300,2010,0,0,0,0,0,1
300301,2010,0,1,0,0,0,0
300302,2010,1,0,0,0,0,0
300303,2010,0,1,0,0,0,0
300304,2010,0,1,0,0,0,0
300305,2010,0,1,0,0,0,0
300306,2010,1,0,0,0,0,0
300307,2010,1,0,0,0,0,0
300308,2010,0,1,0,0,0,0
300309,2010,1,0,0,0,0,0
300310,2010,0,1,0,0,0,0
300311,2010,0,1,0,0,0,0
300312,2010,0,0,1,0,0,0
300313,2010,0,1,0,0,0,0
300314,2010,0,1,0,0,0,0
300315,2010,0,1,0,0,0,0
300316,2010,0,0,0,0,0,1
300317,2010,0,1,0,0,0,0
300318,2010,1,0,0,0,0,0
300319,2010,1,0,0,0,0,0
300320,2010,1,0,0,0,0,0
300321,2010,0,0,0,0,0,1
300322,2010,1,0,0,0,0,0
300323,2010,1,0,0,0,0,0
300324,2010,0,0,0,0,0,1
300325,2010,0,1,0,0,0,0
300326,2010,0,0,0,0,0,1
300327,2010,0,0,0,0,0,1
300328,2010,0,1,0,0,0,0
300329,2010,1,0,0,0,0,0
300330,2010,0,0,0,0,0,1
300331,2010,0,0,0,0,0,1
300332,2010,1,0,0,0,0,0
300333,2010,1,0,0,0,0,0
300334,2010,1,0,0,0,0,0
300335,2010,0,0,0,0,0,1
300336,2010,1,0,0,0,0,0
300337,2010,1,0,0,0,0,0
300338,2010,0,0,0,0,0,1
300339,2010,1,0,0,0,0,0
300340,2010,0,0,1,0,0,0
300341,2010,0,0,0,0,0,1
300342,2010,1,0,0,0,0,0
300343,2010,0,0,1,0,0,0
300344,2010,0,0,0,0,0,1
300345,2010,0,0,0,0,0,1
300346,2010,0,1,0,0,0,0
300347,2010,0,1,0,0,0,0
300348,2010,1,0,0,0,0,0
300349,2010,0,1,0,0,0,0
300350,2010,0,1,0,0,0,0
300351,2010,0,0,0,0,0,1
300352,2010,0,0,0,0,1,0
300353,2010,0,0,0,0,1,0
300354,2010,0,0,1,0,0,0
300355,2010,0,0,0,0,0,1
300356,2010,0,1,0,0,0,0
300357,2010,1,0,0,0,0,0
300358,2010,0,0,0,0,0,1
300359,2010,1,0,0,0,0,0
300360,2010,0,1,0,0,0,0
300361,2010,1,0,0,0,0,0
300362,2010,0,0,0,0,0,1
300363,2010,1,0,0,0,0,0
300364,2010,0,0,0,0,0,1
300365,2010,0,0,0,0,0,1
300366,2010,0,1,0,0,0,0
300367,2010,0,0,0,0,0,1
300368,2010,0,1,0,0,0,0
300369,2010,0,0,0,1,0,0
300370,2010,1,0,0,0,0,0
300371,2010,1,0,0,0,0,0
300372,2010,1,0,0,0,0,0
300373,2010,0,1,0,0,0,0
300374,2010,0,0,0,0,0,1
300375,2010,1,0,0,0,0,0
300376,2010,0,0,1,0,0,0
300377,2010,0,0,0,0,0,1
300378,2010,1,0,0,0,0,0
300379,2010,0,0,0,0,0,1
300380,2010,1,0,0,0,0,0
300381,2010,0,0,0,0,0,1
300382,2010,1,0,0,0,0,0
300383,2010,1,0,0,0,0,0
300384,2010,0,1,0,0,0,0
300385,2010,0,1,0,0,0,0
300386,2010,1,0,0,0,0,0
300387,2010,0,0,0,0,1,0
300388,2010,0,1,0,0,0,0
300389,2010,1,0,0,0,0,0
300390,2010,0,1,0,0,0,0
300391,2010,1,0,0,0,0,0
300392,2010,0,0,0,0,0,1
300393,2010,0,0,0,0,1,0
300394,2010,0,0,0,0,1,0
300395,2010,0,0,0,0,0,1
300396,2010,0,0,0,0,0,1
300397,2010,0,0,1,0,0,0
300398,2010,0,0,0,0,0,1
300399,2010,0,1,0,0,0,0
300400,2010,1,0,0,0,0,0
300401,2010,0,0,0,0,0,1
300402,2010,0,0,0,0,0,1
300403,2010,0,1,0,0,0,0
300404,2010,1,0,0,0,0,0
300405,2010,0,0,0,0,1,0
300406,2010,0,1,0,0,0,0
300407,2010,0,0,0,0,0,1
300408,2010,0,0,0,0,1,0
300409,2010,0,0,0,0,0,1
300410,2010,0,0,0,0,0,1
300411,2010,1,0,0,0,0,0
300412,2010,1,0,0,0,0,0
300413,2010,0,0,0,0,0,1
300414,2010,0,0,0,0,0,1
300415,2010,0,0,0,0,0,1
300416,2010,0,0,0,0,1,0
300417,2010,0,0,0,0,0,1
300418,2010,0,0,1,0,0,0
300419,2010,1,0,0,0,0,0
300420,2010,0,1,0,0,0,0
300421,2010,1,0,0,0,0,0
300422,2010,0,0,0,0,0,1
300423,2010,0,1,0,0,0,0
300424,2010,1,0,0,0,0,0
300425,2010,1,0,0,0,0,0
300426,2010,1,0,0,0,0,0
300427,2010,0,0,0,0,0,1
300428,2010,0,0,0,0,0,1
300429,2010,0,0,1,0,0,0
300430,2010,1,0,0,0,0,0
300431,2010,1,0,0,0,0,0
300432,2010,0,0,0,1,0,0
300433,2010,0,1,0,0,0,0
300434,2010,1,0,0,0,0,0
300435,2010,0,1,0,0,0,0
300436,2010,0,0,0,0,0,1
300437,2010,0,0,0,0,0,1
300438,2010,0,0,1,0,0,0
300439,2010,0,1,0,0,0,0
300440,2010,1,0,0,0,0,0
300441,2010,1,0,0,0,0,0
300442,2010,1,0,0,0,0,0
300443,2010,0,0,0,0,0,1
300444,2010,0,0,0,0,1,0
300445,2010,0,1,0,0,0,0
300446,2010,0,1,0,0,0,0
300447,2010,0,0,0,0,0,1
300448,2010,0,1,0,0,0,0
300449,2010,1,0,0,0,0,0
300450,2010,1,0,0,0,0,0
300451,2010,0,1,0,0,0,0
300452,2010,1,0,0,0,0,0
300453,2010,1,0,0,0,0,0
300454,2010,1,0,0,0,0,0
300455,2010,1,0,0,0,0,0
300456,2010,0,1,0,0,0,0
300457,2010,0,1,0,0,0,0
300458,2010,0,1,0,0,0,0
300459,2010,0,0,0,0,1,0
300460,2010,0,1,0,0,0,0
300461,2010,0,1,0,0,0,0
300462,2010,1,0,0,0,0,0
300463,2010,0,1,0,0,0,0
300464,2010,0,0,0,0,1,0
300465,2010,0,1,0,0,0,0
300466,2010,0,0,0,0,0,1
300467,2010,1,0,0,0,0,0
300468,2010,0,1,0,0,0,0
300469,2010,1,0,0,0,0,0
300470,2010,1,0,0,0,0,0
300471,2010,1,0,0,0,0,0
300472,2010,0,0,0,0,1,0
300473,2010,0,0,0,0,0,1
300474,2010,0,0,0,0,1,0
300475,2010,0,0,1,0,0,0
300476,2010,0,0,0,0,1,0
300477,2010,0,1,0,0,0,0
300478,2010,0,1,0,0,0,0
300479,2010,1,0,0,0,0,0
300480,2010,0,0,0,0,0,1
300481,2010,0,1,0,0,0,0
300482,2010,0,1,0,0,0,0
300483,2010,0,1,0,0,0,0
300484,2010,1,0,0,0,0,0
300485,2010,1,0,0,0,0,0
300486,2010,0,0,0,0,0,1
300487,2010,0,0,0,0,0,1
300488,2010,0,1,0,0,0,0
300489,2010,0,1,0,0,0,0
300490,2010,0,1,0,0,0,0
300491,2010,0,1,0,0,0,0
300492,2010,0,1,0,0,0,0
300493,2010,1,0,0,0,0,0
300494,2010,0,1,0,0,0,0
300495,2010,0,1,0,0,0,0
300496,2010,0,1,0,0,0,0
300497,2010,0,1,0,0,0,0
300498,2010,1,0,0,0,0,0
300499,2010,0,1,0,0,0,0
300500,2010,0,1,0,0,0,0
300501,2010,1,0,0,0,0,0
300502,2010,0,1,0,0,0,0
300503,2010,1,0,0,0,0,0
300504,2010,1,0,0,0,0,0
300505,2010,0,1,0,0,0,0
300506,2010,1,0,0,0,0,0
300507,2010,1,0,0,0,0,0
300508,2010,1,0,0,0,0,0
300509,2010,0,1,0,0,0,0
300510,2010,0,1,0,0,0,0
300511,2010,1,0,0,0,0,0
300512,2010,0,1,0,0,0,0
300513,2010,0,1,0,0,0,0
300514,2010,0,1,0,0,0,0
300515,2010,0,0,0,0,1,0
300516,2010,0,1,0,0,0,0
300517,2010,0,1,0,0,0,0
300518,2010,0,1,0,0,0,0
300519,2010,0,0,0,0,1,0
300520,2010,0,1,0,0,0,0
300521,2010,0,1,0,0,0,0
300522,2010,0,0,0,0,0,1
300523,2010,0,1,0,0,0,0
300524,2010,0,1,0,0,0,0
300525,2010,0,1,0,0,0,0
300526,2010,1,0,0,0,0,0
300527,2010,0,1,0,0,0,0
300528,2010,0,1,0,0,0,0
300529,2010,1,0,0,0,0,0
300530,2010,0,1,0,0,0,0
300531,2010,0,1,0,0,0,0
300532,2010,0,1,0,0,0,0
300533,2010,1,0,0,0,0,0
300534,2010,1,0,0,0,0,0
300535,2010,0,0,0,0,0,1
300536,2010,0,0,0,0,0,1
300537,2010,0,0,1,0,0,0
300538,2010,0,0,0,0,0,1
300539,2010,0,0,0,1,0,0
300540,2010,0,0,0,0,0,1
300541,2010,0,0,0,1,0,0
300542,2010,0,1,0,0,0,0
300543,2010,0,1,0,0,0,0
300544,2010,0,1,0,0,0,0
300545,2010,1,0,0,0,0,0
300546,2010,0,1,0,0,0,0
300547,2010,0,1,0,0,0,0
300548,2010,0,1,0,0,0,0
300549,2010,0,0,1,0,0,0
300550,2010,0,1,0,0,0,0
300551,2010,0,1,0,0,0,0
300552,2010,0,0,1,0,0,0
300553,2010,0,0,1,0,0,0
300554,2010,0,0,0,0,0,1
300555,2010,0,0,0,0,1,0
300556,2010,0,1,0,0,0,0
300557,2010,0,1,0,0,0,0
300558,2010,0,1,0,0,0,0
300559,2010,0,0,1,0,0,0
300560,2010,1,0,0,0,0,0
300561,2010,0,1,0,0,0,0
300562,2010,0,1,0,0,0,0
300563,2010,0,1,0,0,0,0
300564,2010,0,1,0,0,0,0
300565,2010,0,1,0,0,0,0
300566,2010,0,1,0,0,0,0
300567,2010,0,1,0,0,0,0
300568,2010,0,0,0,0,0,1
300569,2010,1,0,0,0,0,0
300570,2010,0,1,0,0,0,0
300571,2010,1,0,0,0,0,0
300572,2010,0,1,0,0,0,0
300573,2010,0,1,0,0,0,0
300574,2010,1,0,0,0,0,0
300575,2010,0,1,0,0,0,0
300576,2010,0,1,0,0,0,0
300577,2010,1,0,0,0,0,0
300578,2010,0,1,0,0,0,0
300579,2010,1,0,0,0,0,0
300580,2010,1,0,0,0,0,0
300581,2010,0,1,0,0,0,0
300582,2010,0,1,0,0,0,0
300583,2010,0,0,0,0,0,1
300584,2010,0,1,0,0,0,0
300585,2010,0,1,0,0,0,0
300586,2010,0,0,1,0,0,0
300587,2010,0,0,1,0,0,0
300588,2010,1,0,0,0,0,0
300589,2010,0,0,0,0,0,1
300590,2010,1,0,0,0,0,0
300591,2010,0,0,0,0,1,0
300592,2010,1,0,0,0,0,0
300593,2010,0,0,0,0,0,1
300594,2010,1,0,0,0,0,0
300595,2010,1,0,0,0,0,0
300596,2010,0,0,0,1,0,0
300597,2010,1,0,0,0,0,0
300598,2010,0,0,1,0,0,0
300599,2010,0,0,1,0,0,0
300600,2010,0,1,0,0,0,0
300601,2010,0,1,0,0,0,0
300602,2010,1,0,0,0,0,0
300603,2010,0,0,0,0,0,1
300604,2010,0,0,0,0,1,0
300605,2010,0,0,0,0,0,1
300606,2010,0,1,0,0,0,0
300607,2010,0,1,0,0,0,0
300608,2010,0,0,0,0,0,1
300609,2010,0,0,0,0,0,1
300610,2010,0,0,0,0,0,1
300611,2010,1,0,0,0,0,0
300612,2010,0,1,0,0,0,0
300613,2010,0,0,1,0,0,0
300614,2010,0,1,0,0,0,0
300615,2010,0,0,0,0,1,0
300616,2010,0,1,0,0,0,0
300617,2010,0,0,0,0,1,0
300618,2010,0,1,0,0,0,0
300619,2010,0,1,0,0,0,0
300620,2010,0,1,0,0,0,0
300621,2010,0,1,0,0,0,0
300622,2010,0,0,0,1,0,0
300623,2010,0,0,1,0,0,0
300624,2010,0,1,0,0,0,0
300625,2010,0,1,0,0,0,0
300626,2010,0,0,0,0,1,0
300627,2010,0,0,0,1,0,0
300628,2010,0,1,0,0,0,0
300629,2010,1,0,0,0,0,0
300630,2010,0,1,0,0,0,0
300631,2010,0,0,1,0,0,0
300632,2010,1,0,0,0,0,0
300633,2010,0,1,0,0,0,0
300634,2010,1,0,0,0,0,0
300635,2010,0,1,0,0,0,0
300636,2010,0,1,0,0,0,0
300637,2010,0,1,0,0,0,0
300638,2010,0,1,0,0,0,0
300639,2010,1,0,0,0,0,0
300640,2010,0,1,0,0,0,0
300641,2010,0,1,0,0,0,0
300642,2010,0,0,0,0,0,1
300643,2010,0,1,0,0,0,0
300644,2010,0,1,0,0,0,0
300645,2010,1,0,0,0,0,0
300646,2010,0,1,0,0,0,0
300647,2010,1,0,0,0,0,0
300648,2010,1,0,0,0,0,0
300649,2010,0,1,0,0,0,0
300650,2010,0,1,0,0,0,0
300651,2010,1,0,0,0,0,0
300652,2010,0,0,1,0,0,0
300653,2010,0,1,0,0,0,0
300654,2010,0,0,0,0,0,1
300655,2010,0,1,0,0,0,0
300656,2010,0,1,0,0,0,0
300657,2010,0,1,0,0,0,0
300658,2010,0,1,0,0,0,0
300659,2010,0,0,0,0,0,1
300660,2010,0,1,0,0,0,0
300661,2010,0,0,1,0,0,0
300662,2010,0,1,0,0,0,0
300663,2010,0,1,0,0,0,0
300664,2010,1,0,0,0,0,0
300665,2010,0,0,0,0,0,1
300666,2010,0,0,0,0,0,1
300667,2010,0,1,0,0,0,0
300668,2010,0,1,0,0,0,0
300669,2010,0,1,0,0,0,0
300670,2010,0,0,0,0,1,0
300671,2010,0,1,0,0,0,0
300672,2010,0,0,1,0,0,0
300673,2010,1,0,0,0,0,0
300674,2010,0,1,0,0,0,0
300675,2010,0,1,0,0,0,0
300676,2010,0,0,0,0,0,1
300677,2010,0,0,1,0,0,0
300678,2010,0,1,0,0,0,0
300679,2010,0,1,0,0,0,0
300680,2010,1,0,0,0,0,0
300681,2010,0,1,0,0,0,0
300682,2010,0,1,0,0,0,0
300683,2010,0,1,0,0,0,0
300684,2010,0,0,1,0,0,0
300685,2010,1,0,0,0,0,0
300686,2010,1,0,0,0,0,0
300687,2010,0,0,1,0,0,0
300688,2010,0,0,0,0,1,0
300689,2010,0,1,0,0,0,0
300690,2010,0,0,1,0,0,0
300691,2010,0,1,0,0,0,0
300692,2010,0,1,0,0,0,0
300693,2010,0,1,0,0,0,0
300694,2010,0,0,0,0,0,1
300695,2010,0,1,0,0,0,0
300696,2010,0,0,0,0,1,0
300697,2010,0,1,0,0,0,0
300698,2010,1,0,0,0,0,0
300699,2010,0,0,0,1,0,0
300700,2010,0,1,0,0,0,0
300701,2010,1,0,0,0,0,0
300702,2010,0,1,0,0,0,0
300703,2010,0,1,0,0,0,0
300704,2010,1,0,0,0,0,0
300705,2010,0,1,0,0,0,0
300706,2010,0,1,0,0,0,0
300707,2010,0,1,0,0,0,0
300708,2010,0,0,0,0,1,0
300709,2010,0,1,0,0,0,0
300710,2010,0,1,0,0,0,0
300711,2010,0,1,0,0,0,0
300712,2010,0,1,0,0,0,0
300713,2010,0,1,0,0,0,0
300714,2010,1,0,0,0,0,0
300715,2010,0,1,0,0,0,0
300716,2010,0,0,1,0,0,0
300717,2010,0,1,0,0,0,0
300718,2010,0,1,0,0,0,0
300719,2010,0,1,0,0,0,0
300720,2010,0,1,0,0,0,0
300721,2010,0,1,0,0,0,0
300722,2010,0,0,0,1,0,0
300723,2010,0,0,1,0,0,0
300724,2010,0,0,0,0,0,1
300725,2010,0,0,1,0,0,0
300726,2010,0,0,1,0,0,0
300727,2010,1,0,0,0,0,0
300728,2010,0,0,1,0,0,0
300729,2010,0,0,1,0,0,0
300730,2010,1,0,0,0,0,0
300731,2010,0,1,0,0,0,0
300732,2010,1,0,0,0,0,0
300733,2010,0,1,0,0,0,0
300734,2010,0,0,0,0,0,1
300735,2010,0,1,0,0,0,0
300736,2010,0,1,0,0,0,0
300737,2010,0,1,0,0,0,0
300738,2010,0,1,0,0,0,0
300739,2010,0,1,0,0,0,0
300740,2010,0,0,1,0,0,0
300741,2010,1,0,0,0,0,0
300742,2010,0,0,1,0,0,0
300743,2010,0,1,0,0,0,0
300744,2010,0,1,0,0,0,0
300745,2010,0,1,0,0,0,0
300746,2010,1,0,0,0,0,0
300747,2010,1,0,0,0,0,0
300748,2010,0,1,0,0,0,0
300749,2010,0,1,0,0,0,0
300750,2010,0,1,0,0,0,0
300751,2010,0,1,0,0,0,0
300752,2010,1,0,0,0,0,0
300753,2010,1,0,0,0,0,0
300754,2010,0,0,1,0,0,0
300755,2010,0,1,0,0,0,0
300756,2010,0,1,0,0,0,0
300757,2010,0,0,0,0,1,0
300758,2010,0,1,0,0,0,0
300759,2010,0,1,0,0,0,0
300760,2010,0,1,0,0,0,0
300761,2010,0,0,0,0,0,1
300762,2010,0,1,0,0,0,0
300763,2010,1,0,0,0,0,0
300764,2010,0,1,0,0,0,0
300765,2010,0,0,0,0,0,1
300766,2010,0,1,0,0,0,0
300767,2010,0,1,0,0,0,0
300768,2010,0,1,0,0,0,0
300769,2010,0,1,0,0,0,0
300770,2010,1,0,0,0,0,0
300771,2010,0,1,0,0,0,0
300772,2010,0,1,0,0,0,0
300773,2010,0,1,0,0,0,0
300774,2010,0,1,0,0,0,0
300775,2010,0,1,0,0,0,0
300776,2010,0,1,0,0,0,0
300777,2010,1,0,0,0,0,0
300778,2010,0,1,0,0,0,0
300779,2010,0,1,0,0,0,0
300780,2010,0,1,0,0,0,0
300781,2010,0,1,0,0,0,0
300782,2010,0,1,0,0,0,0
300783,2010,0,1,0,0,0,0
300784,2010,1,0,0,0,0,0
300785,2010,0,1,0,0,0,0
300786,2010,0,0,0,0,0,1
300787,2010,0,0,1,0,0,0
300788,2010,0,1,0,0,0,0
300789,2010,0,1,0,0,0,0
300790,2010,0,0,0,0,1,0
300791,2010,0,0,0,0,0,1
300792,2010,1,0,0,0,0,0
300793,2010,1,0,0,0,0,0
300794,2010,0,1,0,0,0,0
300795,2010,1,0,0,0,0,0
300796,2010,0,1,0,0,0,0
300797,2010,1,0,0,0,0,0
300798,2010,0,0,0,0,0,1
300799,2010,0,1,0,0,0,0
300800,2010,0,1,0,0,0,0
300801,2010,0,0,0,0,0,1
300802,2010,0,0,0,0,0,1
300803,2010,1,0,0,0,0,0
300804,2010,0,0,1,0,0,0
300805,2010,0,0,0,0,1,0
300806,2010,0,0,1,0,0,0
300807,2010,0,0,0,1,0,0
300808,2010,0,0,0,0,0,1
300809,2010,1,0,0,0,0,0
300810,2010,0,0,1,0,0,0
300811,2010,0,0,0,0,0,1
300812,2010,0,0,1,0,0,0
300813,2010,1,0,0,0,0,0
300814,2010,1,0,0,0,0,0
300815,2010,0,0,0,0,0,1
300816,2010,0,0,0,0,1,0
300817,2010,1,0,0,0,0,0
300818,2010,0,1,0,0,0,0
300819,2010,0,0,0,0,0,1
300820,2010,0,0,0,0,0,1
300821,2010,1,0,0,0,0,0
300822,2010,0,1,0,0,0,0
300823,2010,0,1,0,0,0,0
300824,2010,0,0,1,0,0,0
300825,2010,0,1,0,0,0,0
300826,2010,1,0,0,0,0,0
300827,2010,0,1,0,0,0,0
300828,2010,0,1,0,0,0,0
300829,2010,0,1,0,0,0,0
300830,2010,0,1,0,0,0,0
300831,2010,0,1,0,0,0,0
300832,2010,1,0,0,0,0,0
300833,2010,0,1,0,0,0,0
300834,2010,1,0,0,0,0,0
300835,2010,0,0,1,0,0,0
300836,2010,0,0,1,0,0,0
300837,2010,0,1,0,0,0,0
300838,2010,0,1,0,0,0,0
300839,2010,0,1,0,0,0,0
300840,2010,0,0,1,0,0,0
300841,2010,0,1,0,0,0,0
300842,2010,0,1,0,0,0,0
300843,2010,1,0,0,0,0,0
300844,2010,0,0,0,1,0,0
300845,2010,1,0,0,0,0,0
300846,2010,0,1,0,0,0,0
300847,2010,0,1,0,0,0,0
300848,2010,0,1,0,0,0,0
300849,2010,0,1,0,0,0,0
300850,2010,0,1,0,0,0,0
300851,2010,0,0,0,0,0,1
300852,2010,0,1,0,0,0,0
300853,2010,1,0,0,0,0,0
300854,2010,1,0,0,0,0,0
300855,2010,0,0,1,0,0,0
300856,2010,0,0,1,0,0,0
300857,2010,0,1,0,0,0,0
300858,2010,0,1,0,0,0,0
300859,2010,0,1,0,0,0,0
300860,2010,0,1,0,0,0,0
300861,2010,1,0,0,0,0,0
300862,2010,1,0,0,0,0,0
300863,2010,0,0,0,0,0,1
300864,2010,1,0,0,0,0,0
300865,2010,0,1,0,0,0,0
300866,2010,0,0,1,0,0,0
300867,2010,0,0,0,0,0,1
300868,2010,0,0,0,0,0,1
300869,2010,0,1,0,0,0,0
300870,2010,0,0,0,0,0,1
300871,2010,0,1,0,0,0,0
300872,2010,0,1,0,0,0,0
300873,2010,1,0,0,0,0,0
300874,2010,0,1,0,0,0,0
300875,2010,0,1,0,0,0,0
300876,2010,1,0,0,0,0,0
300877,2010,0,0,1,0,0,0
300878,2010,0,0,0,0,0,1
300879,2010,0,0,0,1,0,0
300880,2010,0,0,0,0,1,0
300881,2010,0,1,0,0,0,0
300882,2010,0,1,0,0,0,0
300883,2010,1,0,0,0,0,0
300884,2010,1,0,0,0,0,0
300885,2010,0,1,0,0,0,0
300886,2010,0,1,0,0,0,0
300887,2010,0,1,0,0,0,0
300888,2010,0,1,0,0,0,0
300889,2010,1,0,0,0,0,0
300890,2010,1,0,0,0,0,0
300891,2010,1,0,0,0,0,0
300892,2010,0,1,0,0,0,0
300893,2010,1,0,0,0,0,0
300894,2010,1,0,0,0,0,0
300895,2010,1,0,0,0,0,0
300896,2010,0,1,0,0,0,0
300897,2010,0,1,0,0,0,0
300898,2010,0,1,0,0,0,0
300899,2010,0,1,0,0,0,0
300900,2010,0,0,0,0,0,1
300901,2010,1,0,0,0,0,0
300902,2010,1,0,0,0,0,0
300903,2010,0,0,0,0,0,1
300904,2010,0,0,0,0,1,0
300905,2010,1,0,0,0,0,0
300906,2010,0,0,0,0,1,0
300907,2010,1,0,0,0,0,0
300908,2010,1,0,0,0,0,0
300909,2010,0,1,0,0,0,0
300910,2010,1,0,0,0,0,0
300911,2010,1,0,0,0,0,0
300912,2010,0,0,1,0,0,0
300913,2010,0,0,1,0,0,0
300914,2010,0,0,1,0,0,0
300915,2010,1,0,0,0,0,0
300916,2010,0,0,1,0,0,0
300917,2010,0,0,0,1,0,0
300918,2010,0,0,0,0,1,0
300919,2010,1,0,0,0,0,0
300920,2010,0,1,0,0,0,0
300921,2010,0,0,0,0,0,1
300922,2010,1,0,0,0,0,0
300923,2010,0,1,0,0,0,0
300924,2010,0,1,0,0,0,0
300925,2010,0,0,0,0,1,0
300926,2010,0,1,0,0,0,0
300927,2010,0,0,0,1,0,0
300928,2010,0,1,0,0,0,0
300929,2010,0,0,0,0,0,1
300930,2010,1,0,0,0,0,0
300931,2010,0,0,0,0,0,1
300932,2010,1,0,0,0,0,0
300933,2010,1,0,0,0,0,0
300934,2010,1,0,0,0,0,0
300935,2010,0,1,0,0,0,0
300936,2010,0,1,0,0,0,0
300937,2010,0,1,0,0,0,0
300938,2010,1,0,0,0,0,0
300939,2010,0,1,0,0,0,0
300940,2010,1,0,0,0,0,0
300941,2010,0,1,0,0,0,0
300942,2010,0,1,0,0,0,0
300943,2010,0,0,1,0,0,0
300944,2010,0,1,0,0,0,0
300945,2010,1,0,0,0,0,0
300946,2010,0,0,1,0,0,0
300947,2010,0,0,1,0,0,0
300948,2010,0,0,0,1,0,0
300949,2010,0,0,1,0,0,0
300950,2010,1,0,0,0,0,0
300951,2010,0,1,0,0,0,0
300952,2010,1,0,0,0,0,0
300953,2010,0,1,0,0,0,0
300954,2010,1,0,0,0,0,0
300955,2010,0,1,0,0,0,0
300956,2010,0,0,0,1,0,0
300957,2010,0,1,0,0,0,0
300958,2010,0,1,0,0,0,0
300959,2010,0,1,0,0,0,0
300960,2010,1,0,0,0,0,0
300961,2010,1,0,0,0,0,0
300962,2010,0,1,0,0,0,0
300963,2010,0,1,0,0,0,0
300964,2010,0,1,0,0,0,0
300965,2010,1,0,0,0,0,0
300966,2010,1,0,0,0,0,0
300967,2010,0,0,1,0,0,0
300968,2010,0,1,0,0,0,0
300969,2010,0,1,0,0,0,0
300970,2010,0,1,0,0,0,0
300971,2010,0,0,0,0,0,1
300972,2010,1,0,0,0,0,0
300973,2010,0,1,0,0,0,0
300974,2010,0,1,0,0,0,0
300975,2010,1,0,0,0,0,0
300976,2010,0,1,0,0,0,0
300977,2010,0,1,0,0,0,0
300978,2010,0,1,0,0,0,0
300979,2010,0,1,0,0,0,0
300980,2010,0,1,0,0,0,0
300981,2010,1,0,0,0,0,0
300982,2010,1,0,0,0,0,0
300983,2010,0,1,0,0,0,0
300984,2010,0,1,0,0,0,0
300985,2010,0,0,0,0,1,0
300986,2010,0,0,1,0,0,0
300987,2010,0,1,0,0,0,0
300988,2010,0,1,0,0,0,0
300989,2010,0,0,0,0,0,1
300990,2010,0,0,0,1,0,0
300991,2010,1,0,0,0,0,0
300992,2010,0,1,0,0,0,0
300993,2010,0,0,0,0,0,1
300994,2010,0,1,0,0,0,0
300995,2010,0,1,0,0,0,0
300996,2010,1,0,0,0,0,0
300997,2010,0,1,0,0,0,0
300998,2010,0,1,0,0,0,0
300999,2010,0,1,0,0,0,0
